Zip,Latitude,Longitude
43948,40.27003,-80.77825
44431,40.8483,-80.75416
45681,39.30598,-83.25186
50247,42.01698,-93.16502
52169,42.85318,-91.66429
52322,41.6911,-91.76015
53179,42.5135,-88.13113
54921,44.30242,-89.56444
55105,44.9346,-93.16817
58218,47.59477,-97.04589
4414,45.44464,-69.10659
4417,45.23486,-68.37908
5456,44.20764,-73.25509
7029,40.7437,-74.15396
11374,40.72652,-73.8615
11422,40.66041,-73.73626
14748,42.13712,-78.63735
15692,40.33172,-79.67884
16920,41.98208,-77.28831
18036,40.50901,-75.38593
23408,37.45565,-75.84731
24637,37.05873,-81.70332
30148,34.45758,-84.25847
70764,30.22614,-91.2883
71923,34.08201,-93.04608
76877,31.17243,-98.75696
89447,38.8122,-119.13121
89509,39.49663,-119.82726
57658,45.67891,-100.49452
1379,42.55286,-72.40253
3260,43.35365,-71.92174
4330,44.36394,-69.73739
6042,41.7975,-72.52692
6241,41.85632,-71.84839
7064,40.56812,-74.24811
8251,39.02704,-74.92736
10031,40.82518,-73.95013
10998,41.33514,-74.53885
12084,42.70421,-73.90096
14024,42.58014,-78.2492
15930,40.29488,-78.71872
17745,41.2708,-77.47638
18454,41.829,-75.42667
21048,39.49525,-76.91035
21076,39.16683,-76.72159
29555,33.84036,-79.46572
60408,41.26374,-88.21674
60431,41.53266,-88.20521
60933,40.4647,-88.27192
62237,38.18905,-89.56909
22967,37.79497,-79.01438
24448,37.79831,-79.78995
27017,36.38153,-80.76031
28311,35.17184,-78.88169
59526,48.43613,-108.71494
60165,41.90325,-87.88077
66546,38.8954,-95.7239
68456,40.91123,-97.31435
70577,30.55119,-91.93386
70581,30.25173,-92.73797
72173,35.09984,-92.20557
73078,35.67033,-97.75351
75439,33.55199,-96.27716
76012,32.75461,-97.13902
77836,30.5375,-96.68003
81120,37.16424,-106.27833
81126,37.15556,-105.33459
86338,34.58179,-112.7539
87002,34.60272,-106.6599
87521,36.07629,-105.69802
89123,36.03525,-115.14874
8823,40.44153,-74.56506
17314,39.75474,-76.32953
17867,40.71407,-76.68838
17976,40.82081,-76.20974
90716,33.83049,-118.07302
95628,38.65199,-121.25426
97352,44.75148,-123.03139
97484,42.94002,-122.8502
98109,47.63159,-122.34417
35587,33.80054,-87.45393
37216,36.21609,-86.72645
37379,35.29449,-85.17352
48168,42.4063,-83.54044
49319,43.22712,-85.52638
50220,41.83609,-94.12296
52002,42.52478,-90.77322
59934,48.59837,-114.8965
62085,39.07823,-89.80244
66938,39.57489,-97.40989
71663,33.22983,-91.43136
72353,34.30138,-91.00696
74048,36.69188,-95.65212
89149,36.27223,-115.29254
94549,37.89743,-122.1166
98581,46.35777,-123.06723
98830,47.89518,-119.51453
99204,47.64564,-117.42712
99833,56.88523,-133.08513
13209,43.08508,-76.2486
15520,40.10635,-79.06055
17265,40.02817,-77.78664
19555,40.49392,-75.95131
84404,41.27066,-112.11644
75455,33.21697,-94.97819
85941,33.82048,-109.97094
31320,31.76809,-81.36617
33844,28.08452,-81.58533
41124,38.02977,-82.85102
47529,38.86025,-87.07992
50667,42.47028,-92.2264
51433,42.27619,-94.87114
53529,43.24143,-89.51559
54666,44.17466,-90.44513
54856,46.43996,-91.13186
55603,47.55843,-91.26394
56081,43.99128,-94.62912
99540,60.98608,-149.43046
99841,57.79433,-135.18486
93263,35.4928,-119.28685
93616,36.65535,-119.59388
95323,37.61003,-120.68543
97350,44.64076,-121.91593
59223,47.89166,-106.2098
66870,37.9447,-96.01698
70814,30.48518,-91.068
72085,35.36384,-91.82906
72564,35.59934,-91.45696
76040,32.8147,-97.0968
77022,29.83057,-95.37697
80012,39.69975,-104.83759
80924,38.96751,-104.7211
83821,48.58113,-116.85642
6483,41.38101,-73.0872
7430,41.08162,-74.18566
7756,40.21186,-74.00829
10005,40.70614,-74.00891
11753,40.78997,-73.54008
12157,42.66588,-74.29885
19933,38.736,-75.60953
20015,38.9666,-77.05848
23405,37.4117,-75.91316
24605,37.2448,-81.36635
30581,34.79651,-83.41658
36455,31.01292,-86.35181
32180,29.2233,-81.44496
38460,35.08864,-87.15322
62419,38.62003,-87.98542
64841,37.07829,-94.41671
69043,40.1355,-101.2325
78759,30.40266,-97.76104
84119,40.70158,-111.94607
59464,46.9045,-109.65198
59532,48.5771,-110.09665
61863,39.9058,-88.2797
62325,40.05125,-91.16603
62522,39.829,-89.05111
64833,37.1938,-94.12982
68778,42.86757,-99.79082
72153,35.64537,-92.32604
73521,34.64009,-99.31562
78144,28.95506,-97.88795
78370,27.94872,-97.60099
79741,31.97,-102.62753
84104,40.74865,-111.98221
84743,38.17418,-112.13845
88316,33.79595,-105.31892
89121,36.12152,-115.09127
92102,32.71621,-117.11704
99036,47.52532,-117.27588
4611,44.48771,-67.59633
8753,39.97937,-74.15558
11020,40.77106,-73.71278
12427,42.14078,-74.13729
15847,41.08936,-79.03245
21779,39.42689,-77.65162
22503,37.76227,-76.50215
23884,36.91725,-77.27943
23887,36.57107,-77.80839
29817,33.37057,-81.27283
47340,40.18107,-85.1323
52347,41.71253,-92.28449
23219,37.54011,-77.43531
24089,36.70917,-79.97282
24458,38.31187,-79.525
26851,39.05166,-78.62801
31567,31.62918,-82.70778
31711,32.19143,-84.12936
32908,27.95639,-80.69892
32949,27.92333,-80.55068
36051,32.68407,-86.49468
36524,31.81425,-88.02109
36854,32.75379,-85.18444
44046,41.54269,-81.06935
44214,40.95263,-81.99851
46229,39.78856,-85.97795
48217,42.27806,-83.15399
48334,42.50667,-83.34946
49061,41.87903,-85.82276
55087,44.24851,-93.39495
57551,43.17891,-101.6976
58202,47.92151,-97.07356
58503,46.90432,-100.75055
7711,40.2394,-74.00872
10517,41.29822,-73.86194
18325,41.21399,-75.22
22642,38.9103,-78.04202
59936,48.60876,-113.85536
63117,38.63085,-90.33107
63565,40.48406,-92.94506
64674,39.96709,-93.13951
64770,38.27222,-93.98536
65674,37.786,-93.60684
68401,40.73785,-97.59167
68735,42.14366,-98.47554
73527,34.57106,-98.62201
76085,32.85029,-97.70077
76890,31.69146,-98.7756
77434,29.52568,-96.30214
78411,27.72946,-97.38567
78561,26.47803,-97.91813
83210,43.01934,-112.86186
89408,39.5641,-119.17158
92071,32.85129,-116.99146
92807,33.84969,-117.78924
95334,37.34808,-120.74314
98281,48.98817,-123.05767
98607,45.64338,-122.38206
60442,41.39274,-87.96353
61015,41.99299,-89.20198
62822,37.97774,-89.05655
64485,39.95171,-94.81387
68458,40.23004,-96.50321
72515,36.27636,-92.05641
74959,35.26246,-94.6184
83646,43.6498,-116.43063
87714,36.51452,-105.03183
99630,60.3719,-166.26399
92378,34.2261,-117.22605
93067,34.42182,-119.59312
93442,35.40216,-120.80287
39097,32.99034,-90.59906
40204,38.23918,-85.72084
43613,41.70629,-83.60372
45154,39.05949,-83.91926
88061,32.64983,-108.33017
95320,37.82528,-121.01347
95511,40.17126,-123.63025
95556,41.30078,-123.58461
95632,38.27435,-121.25963
97489,44.13709,-122.64589
74042,36.86882,-95.57556
75657,32.7922,-94.30601
75801,31.73457,-95.53316
76033,32.28511,-97.51137
77080,29.8159,-95.52401
78250,29.50316,-98.66626
79092,35.2815,-102.46868
86440,34.88758,-114.53228
93660,36.58284,-120.176
95531,41.79625,-124.00515
95903,39.10251,-121.36833
98503,47.02578,-122.79819
99624,57.50398,-153.907
90220,33.88078,-118.23607
97109,45.73784,-123.18112
97501,42.28178,-122.90541
34785,28.83925,-82.04013
55726,46.67413,-92.83121
10199,40.75138,-73.99715
14476,43.32922,-78.04473
17857,40.92793,-76.76739
18302,41.09367,-75.11881
19126,40.05538,-75.13752
22713,38.54958,-78.13123
26426,39.28724,-80.56387
27207,35.60548,-79.39299
28731,35.28894,-82.39353
64470,40.16899,-95.22393
67554,38.37452,-98.1931
68117,41.20752,-96.00042
68137,41.20586,-96.11886
68862,41.60044,-98.93664
70753,30.94499,-91.72702
75019,32.96329,-96.98553
75482,33.16816,-95.60681
76632,31.29871,-97.06006
77665,29.81685,-94.41658
82420,44.92284,-108.45493
35905,33.93405,-85.89942
44304,41.08306,-81.5078
45745,39.61622,-81.32979
47613,38.15751,-87.41729
48433,43.07575,-83.86625
51549,41.18287,-95.45322
51575,41.24193,-95.60305
52163,43.21975,-92.10312
53105,42.66416,-88.27988
53950,43.90181,-90.13635
53953,43.77254,-89.46829
56533,46.40948,-96.1567
56652,47.73334,-95.24819
58256,48.0905,-97.20738
3284,43.49281,-72.03075
4694,45.10333,-67.47223
7755,40.26369,-74.02284
8553,40.40015,-74.64054
12760,41.90018,-75.10893
14091,42.54238,-78.88369
14560,42.68378,-77.57082
17090,40.32928,-77.18197
17211,39.75258,-78.40712
18617,41.17062,-76.07668
21851,38.0793,-75.54305
59758,44.7432,-111.18791
59802,46.90361,-113.91981
60639,41.92058,-87.75607
63017,38.65105,-90.53642
64016,39.11773,-94.21478
65048,38.3615,-92.04676
66078,38.48312,-95.26222
66539,39.14559,-95.84829
68050,41.30711,-96.84113
68316,41.01776,-97.61813
70544,29.90438,-91.66229
71429,31.40627,-93.42716
72010,35.32021,-91.53608
72501,35.79155,-91.65346
73758,36.94521,-98.07979
74060,36.26746,-96.24784
74964,36.11706,-94.66437
75219,32.81179,-96.81292
75835,31.29348,-95.49196
77560,29.87662,-94.59323
78215,29.44117,-98.48056
78585,26.52603,-99.12133
80435,39.60145,-105.92428
80821,38.96192,-103.40969
82430,43.82019,-108.18855
83212,42.53357,-112.54199
87117,35.02011,-106.55005
87750,35.82539,-104.92706
89703,39.1639,-119.81277
92656,33.57622,-117.73039
92845,33.78308,-118.02625
95957,39.06216,-121.82823
97453,43.99817,-123.85948
97622,42.41915,-121.03403
98077,47.75293,-122.05826
24064,37.37194,-79.77645
25186,38.18187,-81.27268
25916,37.67559,-81.49803
28144,35.70622,-80.46414
28320,34.5518,-78.77337
29671,34.93511,-82.72151
29824,33.81939,-81.99726
29845,33.82617,-82.20494
30230,33.1642,-84.92214
99664,60.10787,-149.48485
33744,27.80853,-82.77452
37066,36.39871,-86.45526
38730,33.68906,-90.7838
45372,40.01472,-83.83862
46375,41.49213,-87.44828
46783,40.9742,-85.35533
48317,42.64676,-83.05315
48725,43.93738,-83.2071
49434,42.76916,-86.20766
52630,40.80226,-91.70709
53208,43.04662,-87.96559
53968,43.64267,-90.22906
55429,45.06454,-93.34137
56361,46.16024,-95.33724
58324,48.48025,-99.22159
61745,40.32221,-88.97247
62617,40.1525,-90.17885
63108,38.64481,-90.25354
66958,39.88911,-97.18145
70510,29.89809,-92.19968
72675,36.00345,-92.78999
74871,34.60391,-96.54581
1824,42.59111,-71.35563
8069,39.69949,-75.44961
13041,43.19065,-76.19758
18447,41.50831,-75.61664
22952,37.96317,-78.9651
28717,35.08257,-83.09114
28756,35.34733,-82.18106
30436,32.1519,-82.28907
33908,26.49315,-81.9197
35755,34.50011,-86.1353
38545,36.23209,-85.66285
49688,44.12052,-85.44678
75207,32.78676,-96.82139
85747,32.09498,-110.76538
90723,33.89743,-118.16482
32792,28.60997,-81.29881
32952,28.30017,-80.66339
35172,33.84469,-86.6974
39332,32.30005,-89.00412
48178,42.44466,-83.6635
53919,43.73482,-88.77605
30083,33.79518,-84.19442
30413,32.88984,-82.51378
2738,41.70912,-70.76355
3909,43.16755,-70.68247
6468,41.33786,-73.22506
11713,40.77499,-72.94317
13214,43.0382,-76.0743
14445,43.11262,-77.48992
21405,39.0305,-76.55147
25259,38.67354,-81.25173
26047,40.53129,-80.58299
33486,26.34706,-80.11429
38106,35.10146,-90.09693
40045,38.68994,-85.3602
40419,37.45061,-84.49303
43217,39.81677,-82.93188
46808,41.09847,-85.17707
47335,39.81238,-85.2049
50851,40.90322,-94.53761
52355,41.45995,-92.18292
53825,42.91821,-90.59059
54212,45.12134,-87.22908
54837,45.67293,-92.35442
62365,39.79639,-91.1594
66522,39.8664,-95.94035
67332,37.04514,-95.23446
70601,30.22622,-93.21575
74467,35.96628,-95.39265
76102,32.75923,-97.32978
77535,30.05703,-94.91786
33625,28.06799,-82.5604
37018,35.63864,-86.19707
39747,33.40855,-89.55494
42743,37.22893,-85.53082
45132,39.34391,-83.60031
50129,42.01447,-94.3768
53550,42.5596,-89.49335
53911,43.32544,-89.36305
55319,45.47349,-93.94425
55979,43.92042,-91.95094
56534,46.46113,-96.01096
58274,47.49304,-97.48753
58638,46.94037,-102.04409
92026,33.21246,-117.11609
97357,44.73947,-123.80475
99759,69.73126,-162.89793
59645,46.68044,-111.04716
61046,42.10445,-89.81366
62357,39.68493,-90.86744
62545,39.76184,-89.38942
65282,39.38661,-91.83066
65449,37.84803,-91.48679
68036,41.39078,-96.95177
68801,40.94785,-98.29167
68861,40.70241,-99.25883
69218,42.78883,-101.66748
71921,34.24925,-93.39338
76627,32.10741,-97.39448
77632,30.20328,-93.80512
79250,33.87872,-101.59391
79778,31.17611,-101.92385
83246,42.6111,-112.02926
86409,35.46103,-114.02852
87936,32.7532,-107.26365
1349,42.57271,-72.48332
7649,40.95625,-74.03147
7974,40.6973,-74.4031
11542,40.87093,-73.62885
11575,40.68046,-73.58527
13323,43.04174,-75.37911
17570,40.12975,-76.56846
17779,41.20455,-77.38003
23608,37.15114,-76.54327
23876,36.95656,-77.83771
27545,35.78352,-78.4778
29161,34.10623,-79.94265
95721,38.83448,-120.08184
96744,21.44323,-157.83141
98819,48.61684,-119.81462
98923,46.66635,-120.71772
3901,43.30056,-70.84329
5777,43.55818,-73.05647
12124,42.44906,-73.79272
13078,42.96083,-76.06157
14218,42.81966,-78.82865
15214,40.48647,-80.01393
16255,41.12753,-79.46442
17864,40.70372,-76.90494
21093,39.43979,-76.64087
29153,33.96077,-80.30418
40517,37.98388,-84.48829
41669,37.33167,-82.71552
43558,41.59281,-83.87835
44493,40.82502,-80.88864
46204,39.7715,-86.15699
48069,42.4714,-83.14426
48636,44.60008,-84.29318
49345,43.15398,-85.70374
50518,42.51493,-94.38603
52358,41.69604,-91.31918
54750,44.6143,-92.29379
56441,46.5702,-93.98312
57476,44.71425,-98.61703
60194,42.03363,-88.11148
60433,41.49968,-88.04321
62476,38.534,-88.00928
66204,38.99286,-94.67712
67660,38.7182,-99.15654
69301,42.12051,-102.88314
3906,43.346,-70.77759
5086,44.11433,-72.30077
6510,41.30648,-72.92601
13104,42.96313,-75.9557
13695,44.10979,-74.92161
15620,40.32358,-79.33864
21244,39.33303,-76.78034
29133,33.35637,-80.81378
30206,33.09433,-84.46049
59721,45.88027,-111.83654
60154,41.84749,-87.89167
60557,41.44553,-88.76381
65010,38.79164,-92.24033
68641,41.73515,-97.00818
71820,33.79444,-94.26818
72170,34.5805,-91.41977
72821,35.44217,-93.72352
72946,35.6663,-94.14176
79749,32.28903,-101.87178
87718,36.59004,-105.29664
90021,34.02931,-118.23873
90303,33.93809,-118.33232
95346,38.06749,-120.17933
59405,47.30522,-111.28924
60056,42.06653,-87.93426
60077,42.03478,-87.75719
60479,41.2287,-88.51791
61413,41.19053,-90.37352
62349,40.1675,-91.2008
64505,39.8443,-94.834
65075,38.24999,-92.26608
65233,38.91429,-92.72912
65732,37.94131,-93.16162
68813,41.68513,-99.91471
70805,30.48853,-91.15936
71112,32.44249,-93.63612
71234,32.64415,-92.34166
73946,36.93133,-102.81268
75475,33.47484,-96.23822
76061,32.50396,-97.18842
78066,29.4794,-98.8956
78335,27.87319,-97.09231
81210,38.82131,-106.63113
84646,39.54217,-111.61378
84729,37.36657,-112.60246
85530,33.1062,-110.23732
85723,32.18023,-110.96516
1003,42.39192,-72.52479
1270,42.51492,-73.04125
2465,42.34914,-71.22665
4451,45.61088,-68.21044
8072,39.54424,-75.41666
8223,39.27017,-74.65709
8353,39.45954,-75.29695
11378,40.72467,-73.90954
11579,40.84404,-73.64415
29435,32.96697,-80.47273
29440,33.37712,-79.329
29614,34.87376,-82.36306
40504,38.04172,-84.54154
42214,37.13985,-85.6915
46373,41.44753,-87.46883
47346,39.93436,-85.16281
49953,46.80404,-89.37181
50011,42.02406,-93.63648
52569,40.98568,-93.04223
53574,42.81652,-89.65015
62853,38.51466,-88.91268
66094,39.95772,-95.34293
68405,40.76579,-97.07264
68414,40.30462,-95.67043
76511,30.80163,-97.42498
80011,39.73895,-104.78318
81415,38.6405,-107.63676
84530,38.2889,-109.16129
86505,35.62446,-109.71432
93266,36.15726,-119.86374
94941,37.89517,-122.55924
31831,32.68427,-84.70501
32950,27.97598,-80.57879
37325,35.24957,-84.59176
72116,34.80048,-92.24492
78067,27.13267,-99.33646
79007,35.69978,-101.39791
82510,42.99405,-108.59798
86016,35.75045,-111.61879
1013,42.1595,-72.60825
1230,42.18475,-73.3437
1810,42.64655,-71.16505
5356,42.95346,-72.86865
8826,40.71955,-74.90505
12564,41.57751,-73.58674
13811,42.23178,-76.17458
15015,40.63718,-80.08111
15563,40.09781,-78.93805
16335,41.63092,-80.15633
24102,36.83954,-79.99678
28735,35.47574,-82.35043
61536,40.6899,-89.78701
64830,37.23137,-94.41035
65605,36.88355,-93.69187
71753,33.23018,-93.18403
74641,36.78921,-96.87904
75707,32.30359,-95.17687
78202,29.42814,-98.46082
85632,32.0424,-109.17478
92407,34.21658,-117.39082
94037,37.55433,-122.49667
97324,44.35569,-123.62686
98012,47.84156,-122.19911
98106,47.54349,-122.35435
24366,37.25786,-81.11575
95207,38.00246,-121.32502
35577,34.10237,-87.62001
44905,40.77747,-82.46827
52555,40.63966,-92.81523
52626,40.62634,-91.72836
54943,44.12528,-89.5836
5033,44.00888,-72.15799
6830,41.04803,-73.62379
12117,43.16875,-74.2547
14425,42.99155,-77.33801
16229,40.71796,-79.64488
16317,41.53254,-79.85367
19316,40.05543,-75.83641
19519,40.32031,-75.73344
20765,38.84459,-76.54561
24553,37.54759,-78.81782
64750,37.93546,-94.11501
67109,37.56373,-99.4826
68852,41.16459,-99.12629
72524,35.83541,-91.30434
77702,30.08626,-94.12829
82190,44.5744,-110.51808
84023,40.845,-109.20404
84115,40.71451,-111.89271
85324,34.11916,-112.04426
87023,34.59821,-106.76059
89427,38.92055,-118.70037
13776,42.47058,-75.33294
15770,40.99583,-79.15645
15954,40.42184,-78.99974
31826,32.79418,-84.70352
34736,28.55445,-81.89625
39840,31.77755,-84.76738
40215,38.19105,-85.78598
41723,37.25347,-83.31956
44039,41.3847,-82.0196
47130,38.33516,-85.69714
48629,44.31164,-84.77662
48881,42.93281,-85.20153
50455,43.45691,-92.64977
55032,45.58823,-92.99162
56088,43.82613,-94.44562
57621,45.7492,-101.07488
63084,38.41787,-91.01283
84301,41.6082,-112.13016
36606,30.67079,-88.10628
38391,35.55104,-88.99403
43356,40.45816,-83.04718
45309,39.84263,-84.42149
47386,40.05272,-85.3833
48757,43.46941,-83.67944
50042,41.53343,-94.90151
50056,42.01691,-93.29739
52254,41.95214,-90.80116
52639,40.52993,-91.45635
56304,45.52536,-94.05284
1923,42.57399,-70.94926
2420,42.45633,-71.21668
3251,44.08544,-71.57272
7927,40.82131,-74.45334
7960,40.78339,-74.49958
11419,40.68863,-73.82297
11742,40.81006,-73.04143
14542,43.14733,-76.86014
15077,40.62422,-80.42206
15923,40.3556,-79.16409
16102,40.96067,-80.42074
18444,41.33107,-75.55095
19938,39.25719,-75.69923
20626,38.23109,-76.76088
23223,37.55584,-77.37889
23922,37.1871,-78.2148
24562,37.69247,-78.62293
27609,35.84328,-78.63332
30094,33.61125,-84.05635
36543,31.22073,-87.46323
47125,38.4607,-86.30858
79539,33.36843,-99.88223
86512,35.09844,-109.26938
92620,33.7126,-117.75069
95376,37.73719,-121.43335
95466,39.08617,-123.50397
97498,44.28485,-124.02009
98247,48.908,-122.32248
93265,36.19567,-118.6826
12482,42.26813,-73.95546
12997,44.37545,-73.84318
13751,42.4508,-74.90131
17812,40.74069,-77.22815
22624,39.26514,-78.09184
26351,38.93372,-80.8536
26621,38.71617,-80.54675
28163,35.20743,-80.42853
4412,44.78351,-68.73513
6066,41.8364,-72.46061
61606,40.69979,-89.61141
64154,39.27837,-94.63087
70736,30.6323,-91.3383
74365,36.29621,-95.06754
77865,31.23034,-96.2281
79535,32.2257,-100.47631
37188,36.48024,-86.68133
44102,41.47524,-81.73766
49270,41.86973,-83.68326
54241,44.21813,-87.59652
56548,47.37051,-96.7535
57058,43.73939,-97.40163
57358,44.0753,-98.42189
61088,42.26887,-89.25567
61411,40.40016,-90.50509
61850,39.9325,-87.73765
62950,37.75545,-89.5604
63336,39.3362,-90.94666
64672,40.54034,-93.24142
65080,38.63071,-91.97905
65256,39.13062,-92.4594
